timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-01-13T07:00:00,Avengers Compound,Medical Kits,28.83,2.61,False
2026-01-13T07:00:00,New Asgard,Vibranium (kg),1336.62,3.94,False
2026-01-13T07:00:00,Wakanda,Arc Reactor Cores,0.0,4.07,False
2026-01-13T07:00:00,Sokovia,Pym Particles,75.67,2.46,False
2026-01-13T07:00:00,Sanctum Sanctorum,Clean Water (L),171.22,7.89,False
2026-01-13T07:00:00,Avengers Compound,Medical Kits,0.0,3.11,False
2026-01-13T08:00:00,New Asgard,Vibranium (kg),1368.39,3.82,False
2026-01-13T08:00:00,Wakanda,Arc Reactor Cores,0.0,7.55,False
2026-01-13T08:00:00,Sokovia,Pym Particles,0.0,5.38,False
2026-01-13T08:00:00,Sanctum Sanctorum,Clean Water (L),1418.48,3.65,False
2026-01-13T08:00:00,Avengers Compound,Medical Kits,0.0,4.92,False
2026-01-13T08:00:00,New Asgard,Vibranium (kg),608.32,6.39,False
2026-01-13T08:00:00,Wakanda,Arc Reactor Cores,0.0,6.89,False
2026-01-13T08:00:00,Sokovia,Pym Particles,0.0,5.25,False
2026-01-13T08:00:00,Sanctum Sanctorum,Clean Water (L),1138.19,4.6,False
2026-01-13T08:00:00,Avengers Compound,Medical Kits,0.0,7.59,False
2026-01-13T08:00:00,New Asgard,Vibranium (kg),991.43,5.1,False
2026-01-13T08:00:00,Wakanda,Arc Reactor Cores,183.45,2.08,False
2026-01-13T08:00:00,Sokovia,Pym Particles,0.0,3.47,False
2026-01-13T08:00:00,Sanctum Sanctorum,Clean Water (L),996.8,5.08,False
2026-01-13T08:00:00,Avengers Compound,Medical Kits,0.0,6.99,False
2026-01-13T08:00:00,New Asgard,Vibranium (kg),1780.35,2.43,False
2026-01-13T08:00:00,Wakanda,Arc Reactor Cores,0.0,6.39,False
2026-01-13T08:00:00,Sokovia,Pym Particles,0.0,2.82,False
2026-01-13T08:00:00,Sanctum Sanctorum,Clean Water (L),711.83,6.04,False
2026-01-13T08:00:00,Avengers Compound,Medical Kits,0.0,6.65,False
2026-01-13T08:00:00,New Asgard,Vibranium (kg),302.7,7.42,False
2026-01-13T08:00:00,Wakanda,Arc Reactor Cores,0.0,3.16,False
2026-01-13T08:00:00,Sokovia,Pym Particles,0.0,3.74,False
2026-01-13T08:00:00,Sanctum Sanctorum,Clean Water (L),1338.27,3.92,False
2026-01-13T08:00:00,Avengers Compound,Medical Kits,0.0,5.29,False
2026-01-13T09:00:00,New Asgard,Vibranium (kg),638.53,6.27,False
2026-01-13T09:00:00,Wakanda,Arc Reactor Cores,0.0,3.18,False
2026-01-13T09:00:00,Sokovia,Pym Particles,0.0,6.92,False
2026-01-13T09:00:00,Sanctum Sanctorum,Clean Water (L),995.25,5.07,False
2026-01-13T09:00:00,Avengers Compound,Medical Kits,0.0,3.02,False
2026-01-13T09:00:00,New Asgard,Vibranium (kg),786.14,5.77,False
2026-01-13T09:00:00,Wakanda,Arc Reactor Cores,0.0,2.89,False
2026-01-13T09:00:00,Sokovia,Pym Particles,0.0,3.82,False
2026-01-13T09:00:00,Sanctum Sanctorum,Clean Water (L),392.53,7.1,False
2026-01-13T09:00:00,Avengers Compound,Medical Kits,0.0,4.59,False
2026-01-13T09:00:00,New Asgard,Vibranium (kg),1581.2,3.09,False
2026-01-13T09:00:00,Wakanda,Arc Reactor Cores,0.0,4.41,False
2026-01-13T09:00:00,Sokovia,Pym Particles,0.0,7.9,False
2026-01-13T09:00:00,Sanctum Sanctorum,Clean Water (L),1465.22,3.48,False
2026-01-13T09:00:00,Avengers Compound,Medical Kits,0.0,7.7,False
2026-01-13T09:00:00,New Asgard,Vibranium (kg),1094.68,4.73,False
2026-01-13T09:00:00,Wakanda,Arc Reactor Cores,0.0,6.83,False
2026-01-13T09:00:00,Sokovia,Pym Particles,0.0,5.96,False
2026-01-13T09:00:00,Sanctum Sanctorum,Clean Water (L),1136.62,4.59,False
2026-01-13T09:00:00,Avengers Compound,Medical Kits,0.0,4.74,False
2026-01-13T09:00:00,New Asgard,Vibranium (kg),1456.41,3.51,False
2026-01-13T09:00:00,Wakanda,Arc Reactor Cores,0.0,5.91,False
2026-01-13T09:00:00,Sokovia,Pym Particles,0.0,3.43,False
2026-01-13T09:00:00,Sanctum Sanctorum,Clean Water (L),1753.72,2.51,False
2026-01-13T09:00:00,Avengers Compound,Medical Kits,0.0,4.45,False
2026-01-13T10:00:00,New Asgard,Vibranium (kg),440.06,6.91,False
2026-01-13T10:00:00,Wakanda,Arc Reactor Cores,0.0,4.06,False
2026-01-13T10:00:00,Sokovia,Pym Particles,0.0,7.51,False
2026-01-13T10:00:00,Sanctum Sanctorum,Clean Water (L),1845.62,2.2,False
2026-01-13T10:00:00,Avengers Compound,Medical Kits,0.0,3.39,False
2026-01-13T10:00:00,New Asgard,Vibranium (kg),378.71,7.12,False
2026-01-13T10:00:00,Wakanda,Arc Reactor Cores,0.0,6.9,False
2026-01-13T10:00:00,Sokovia,Pym Particles,0.0,7.77,False
2026-01-13T10:00:00,Sanctum Sanctorum,Clean Water (L),578.28,6.45,False
2026-01-13T10:00:00,Avengers Compound,Medical Kits,0.0,3.74,False
2026-01-13T10:00:00,New Asgard,Vibranium (kg),1834.26,2.23,False
2026-01-13T10:00:00,Wakanda,Arc Reactor Cores,0.0,5.12,False
2026-01-13T10:00:00,Sokovia,Pym Particles,0.0,7.8,False
2026-01-13T10:00:00,Sanctum Sanctorum,Clean Water (L),1523.1,3.28,False
2026-01-13T10:00:00,Avengers Compound,Medical Kits,0.0,6.55,False
2026-01-13T10:00:00,New Asgard,Vibranium (kg),188.08,7.76,False
2026-01-13T10:00:00,Wakanda,Arc Reactor Cores,0.0,7.31,False
2026-01-13T10:00:00,Sokovia,Pym Particles,0.0,3.47,False
2026-01-13T10:00:00,Sanctum Sanctorum,Clean Water (L),249.42,7.55,False
2026-01-13T10:00:00,Avengers Compound,Medical Kits,0.0,4.79,False
2026-01-13T10:00:00,New Asgard,Vibranium (kg),1329.11,3.93,False
2026-01-13T10:00:00,Wakanda,Arc Reactor Cores,0.0,6.24,False
2026-01-13T10:00:00,Sokovia,Pym Particles,0.0,2.87,False
2026-01-13T10:00:00,Sanctum Sanctorum,Clean Water (L),1828.21,2.25,False
2026-01-13T10:00:00,Avengers Compound,Medical Kits,0.0,4.91,False
2026-01-13T11:00:00,New Asgard,Vibranium (kg),572.47,6.45,False
2026-01-13T11:00:00,Wakanda,Arc Reactor Cores,167.72,2.11,False
2026-01-13T11:00:00,Sokovia,Pym Particles,0.0,2.86,False
2026-01-13T11:00:00,Sanctum Sanctorum,Clean Water (L),1783.52,2.4,False
2026-01-13T11:00:00,Avengers Compound,Medical Kits,0.0,7.51,False
2026-01-13T11:00:00,New Asgard,Vibranium (kg),278.95,7.43,False
2026-01-13T11:00:00,Wakanda,Arc Reactor Cores,0.0,6.8,False
2026-01-13T11:00:00,Sokovia,Pym Particles,0.0,5.88,False
2026-01-13T11:00:00,Sanctum Sanctorum,Clean Water (L),429.5,6.92,False
2026-01-13T11:00:00,Avengers Compound,Medical Kits,0.0,3.66,False
2026-01-13T11:00:00,New Asgard,Vibranium (kg),746.08,5.87,False
2026-01-13T11:00:00,Wakanda,Arc Reactor Cores,0.0,6.07,False
2026-01-13T11:00:00,Sokovia,Pym Particles,0.0,3.22,False
2026-01-13T11:00:00,Sanctum Sanctorum,Clean Water (L),385.91,7.07,False
2026-01-13T11:00:00,Avengers Compound,Medical Kits,0.0,4.4,False
2026-01-13T11:00:00,New Asgard,Vibranium (kg),475.54,6.77,False
2026-01-13T11:00:00,Wakanda,Arc Reactor Cores,0.0,7.79,False
2026-01-13T11:00:00,Sokovia,Pym Particles,0.0,6.61,False
2026-01-13T11:00:00,Sanctum Sanctorum,Clean Water (L),1841.79,2.2,False
2026-01-13T11:00:00,Avengers Compound,Medical Kits,83.32,2.4,False
2026-01-13T11:00:00,New Asgard,Vibranium (kg),276.44,7.44,False
2026-01-13T11:00:00,Wakanda,Arc Reactor Cores,0.0,5.39,False
2026-01-13T11:00:00,Sokovia,Pym Particles,0.0,6.03,False
2026-01-13T11:00:00,Sanctum Sanctorum,Clean Water (L),1735.39,2.56,False
2026-01-13T11:00:00,Avengers Compound,Medical Kits,0.0,2.92,False
2026-01-13T12:00:00,New Asgard,Vibranium (kg),1664.11,2.79,False
2026-01-13T12:00:00,Wakanda,Arc Reactor Cores,0.0,4.32,False
2026-01-13T12:00:00,Sokovia,Pym Particles,0.0,6.65,False
2026-01-13T12:00:00,Sanctum Sanctorum,Clean Water (L),1374.45,3.75,False
2026-01-13T12:00:00,Avengers Compound,Medical Kits,0.0,5.0,False
2026-01-13T12:00:00,New Asgard,Vibranium (kg),245.82,7.51,False
2026-01-13T12:00:00,Wakanda,Arc Reactor Cores,114.81,2.28,False
2026-01-13T12:00:00,Sokovia,Pym Particles,0.0,3.91,False
2026-01-13T12:00:00,Sanctum Sanctorum,Clean Water (L),241.22,7.53,False
2026-01-13T12:00:00,Avengers Compound,Medical Kits,0.0,2.8,False
2026-01-13T12:00:00,New Asgard,Vibranium (kg),568.89,6.44,False
2026-01-13T12:00:00,Wakanda,Arc Reactor Cores,0.0,4.46,False
2026-01-13T12:00:00,Sokovia,Pym Particles,0.0,3.61,False
2026-01-13T12:00:00,Sanctum Sanctorum,Clean Water (L),1718.47,2.61,False
2026-01-13T12:00:00,Avengers Compound,Medical Kits,0.0,4.45,False
2026-01-13T12:00:00,New Asgard,Vibranium (kg),1844.07,2.19,False
2026-01-13T12:00:00,Wakanda,Arc Reactor Cores,0.0,4.0,False
2026-01-13T12:00:00,Sokovia,Pym Particles,0.0,6.05,False
2026-01-13T12:00:00,Sanctum Sanctorum,Clean Water (L),579.0,6.4,False
2026-01-13T12:00:00,Avengers Compound,Medical Kits,0.0,4.76,False
2026-01-13T12:00:00,New Asgard,Vibranium (kg),243.06,7.52,False
2026-01-13T12:00:00,Wakanda,Arc Reactor Cores,0.0,6.82,False
2026-01-13T12:00:00,Sokovia,Pym Particles,0.0,4.26,False
2026-01-13T12:00:00,Sanctum Sanctorum,Clean Water (L),1420.61,3.6,False
2026-01-13T12:00:00,Avengers Compound,Medical Kits,0.0,4.65,False
2026-01-13T13:00:00,New Asgard,Vibranium (kg),1711.53,2.62,False
2026-01-13T13:00:00,Wakanda,Arc Reactor Cores,0.0,3.02,False
2026-01-13T13:00:00,Sokovia,Pym Particles,0.0,6.69,False
2026-01-13T13:00:00,Sanctum Sanctorum,Clean Water (L),737.06,5.86,False
2026-01-13T13:00:00,Avengers Compound,Medical Kits,0.0,6.9,False
2026-01-13T13:00:00,New Asgard,Vibranium (kg),739.91,5.85,False
2026-01-13T13:00:00,Wakanda,Arc Reactor Cores,0.0,4.1,False
2026-01-13T13:00:00,Sokovia,Pym Particles,0.0,4.53,False
2026-01-13T13:00:00,Sanctum Sanctorum,Clean Water (L),269.88,7.41,False
2026-01-13T13:00:00,Avengers Compound,Medical Kits,58.08,2.46,False
2026-01-13T13:00:00,New Asgard,Vibranium (kg),410.67,6.94,False
2026-01-13T13:00:00,Wakanda,Arc Reactor Cores,0.0,4.81,False
2026-01-13T13:00:00,Sokovia,Pym Particles,0.0,4.75,False
2026-01-13T13:00:00,Sanctum Sanctorum,Clean Water (L),1038.8,4.85,False
2026-01-13T13:00:00,Avengers Compound,Medical Kits,41.97,2.52,False
2026-01-13T13:00:00,New Asgard,Vibranium (kg),632.57,6.2,False
2026-01-13T13:00:00,Wakanda,Arc Reactor Cores,0.0,3.75,False
2026-01-13T13:00:00,Sokovia,Pym Particles,158.89,2.13,False
2026-01-13T13:00:00,Sanctum Sanctorum,Clean Water (L),1431.92,3.55,False
2026-01-13T13:00:00,Avengers Compound,Medical Kits,0.0,7.38,False
2026-01-13T13:00:00,New Asgard,Vibranium (kg),567.66,6.42,False
2026-01-13T13:00:00,Wakanda,Arc Reactor Cores,72.8,2.42,False
2026-01-13T13:00:00,Sokovia,Pym Particles,90.44,2.36,False
2026-01-13T13:00:00,Sanctum Sanctorum,Clean Water (L),516.66,6.59,False
2026-01-13T13:00:00,Avengers Compound,Medical Kits,0.0,6.53,False
2026-01-13T14:00:00,New Asgard,Vibranium (kg),444.93,6.8,False
2026-01-13T14:00:00,Wakanda,Arc Reactor Cores,0.0,5.64,False
2026-01-13T14:00:00,Sokovia,Pym Particles,0.0,4.63,False
2026-01-13T14:00:00,Sanctum Sanctorum,Clean Water (L),331.02,7.18,False
2026-01-13T14:00:00,Avengers Compound,Medical Kits,0.0,6.86,False
2026-01-13T14:00:00,New Asgard,Vibranium (kg),450.39,6.79,False
2026-01-13T14:00:00,Wakanda,Arc Reactor Cores,0.0,3.62,False
2026-01-13T14:00:00,Sokovia,Pym Particles,0.0,5.29,False
2026-01-13T14:00:00,Sanctum Sanctorum,Clean Water (L),1170.9,4.4,False
2026-01-13T14:00:00,Avengers Compound,Medical Kits,0.0,2.98,False
2026-01-13T14:00:00,New Asgard,Vibranium (kg),554.69,6.44,False
2026-01-13T14:00:00,Wakanda,Arc Reactor Cores,0.0,6.92,False
2026-01-13T14:00:00,Sokovia,Pym Particles,0.0,6.63,False
2026-01-13T14:00:00,Sanctum Sanctorum,Clean Water (L),147.88,7.79,False
2026-01-13T14:00:00,Avengers Compound,Medical Kits,0.0,4.22,False
2026-01-13T14:00:00,New Asgard,Vibranium (kg),885.13,5.35,False
2026-01-13T14:00:00,Wakanda,Arc Reactor Cores,0.0,6.67,False
2026-01-13T14:00:00,Sokovia,Pym Particles,0.0,4.72,False
2026-01-13T14:00:00,Sanctum Sanctorum,Clean Water (L),1451.73,3.47,False
2026-01-13T14:00:00,Avengers Compound,Medical Kits,0.0,6.21,False
2026-01-13T14:00:00,New Asgard,Vibranium (kg),131.36,7.84,False
2026-01-13T14:00:00,Wakanda,Arc Reactor Cores,0.0,4.86,False
2026-01-13T14:00:00,Sokovia,Pym Particles,0.0,5.08,False
2026-01-13T14:00:00,Sanctum Sanctorum,Clean Water (L),156.72,7.76,False
2026-01-13T14:00:00,Avengers Compound,Medical Kits,140.66,2.18,False
2026-01-13T15:00:00,New Asgard,Vibranium (kg),409.96,6.9,False
2026-01-13T15:00:00,Wakanda,Arc Reactor Cores,0.0,5.2,False
2026-01-13T15:00:00,Sokovia,Pym Particles,0.0,7.05,False
2026-01-13T15:00:00,Sanctum Sanctorum,Clean Water (L),1338.06,3.83,False
2026-01-13T15:00:00,Avengers Compound,Medical Kits,0.0,5.52,False
2026-01-13T15:00:00,New Asgard,Vibranium (kg),1880.57,2.04,False
2026-01-13T15:00:00,Wakanda,Arc Reactor Cores,16.84,2.58,False
2026-01-13T15:00:00,Sokovia,Pym Particles,0.0,6.7,False
2026-01-13T15:00:00,Sanctum Sanctorum,Clean Water (L),1499.9,3.3,False
2026-01-13T15:00:00,Avengers Compound,Medical Kits,0.0,2.67,False
2026-01-13T15:00:00,New Asgard,Vibranium (kg),1281.14,4.02,False
2026-01-13T15:00:00,Wakanda,Arc Reactor Cores,0.0,2.74,False
2026-01-13T15:00:00,Sokovia,Pym Particles,0.0,5.87,False
2026-01-13T15:00:00,Sanctum Sanctorum,Clean Water (L),1325.27,3.88,False
2026-01-13T15:00:00,Avengers Compound,Medical Kits,0.0,2.67,False
2026-01-13T15:00:00,New Asgard,Vibranium (kg),192.54,7.62,False
2026-01-13T15:00:00,Wakanda,Arc Reactor Cores,0.0,4.69,False
2026-01-13T15:00:00,Sokovia,Pym Particles,0.0,5.71,False
2026-01-13T15:00:00,Sanctum Sanctorum,Clean Water (L),175.53,7.67,False
2026-01-13T15:00:00,Avengers Compound,Medical Kits,0.0,6.79,False
2026-01-13T15:00:00,New Asgard,Vibranium (kg),1538.49,3.17,False
2026-01-13T15:00:00,Wakanda,Arc Reactor Cores,0.0,7.11,False
2026-01-13T15:00:00,Sokovia,Pym Particles,0.0,6.2,False
2026-01-13T15:00:00,Sanctum Sanctorum,Clean Water (L),179.6,7.66,False
2026-01-13T15:00:00,Avengers Compound,Medical Kits,0.0,3.72,False
2026-01-13T16:00:00,New Asgard,Vibranium (kg),1365.76,3.73,False
2026-01-13T16:00:00,Wakanda,Arc Reactor Cores,155.24,2.12,False
2026-01-13T16:00:00,Sokovia,Pym Particles,0.0,4.28,False
2026-01-13T16:00:00,Sanctum Sanctorum,Clean Water (L),1585.73,3.01,False
2026-01-13T16:00:00,Avengers Compound,Medical Kits,0.0,3.91,False
2026-01-13T16:00:00,New Asgard,Vibranium (kg),1273.8,4.03,False
2026-01-13T16:00:00,Wakanda,Arc Reactor Cores,0.0,6.52,False
2026-01-13T16:00:00,Sokovia,Pym Particles,0.0,4.62,False
2026-01-13T16:00:00,Sanctum Sanctorum,Clean Water (L),531.69,6.47,False
2026-01-13T16:00:00,Avengers Compound,Medical Kits,150.12,2.14,False
2026-01-13T16:00:00,New Asgard,Vibranium (kg),371.48,7.0,False
2026-01-13T16:00:00,Wakanda,Arc Reactor Cores,0.0,6.89,False
2026-01-13T16:00:00,Sokovia,Pym Particles,101.77,2.3,False
2026-01-13T16:00:00,Sanctum Sanctorum,Clean Water (L),1613.92,2.91,False
2026-01-13T16:00:00,Avengers Compound,Medical Kits,160.14,2.1,False
2026-01-13T16:00:00,New Asgard,Vibranium (kg),1196.65,4.29,False
2026-01-13T16:00:00,Wakanda,Arc Reactor Cores,0.0,7.8,False
2026-01-13T16:00:00,Sokovia,Pym Particles,0.0,3.43,False
2026-01-13T16:00:00,Sanctum Sanctorum,Clean Water (L),581.39,6.31,False
2026-01-13T16:00:00,Avengers Compound,Medical Kits,0.0,6.84,False
2026-01-13T16:00:00,New Asgard,Vibranium (kg),1574.49,3.04,False
2026-01-13T16:00:00,Wakanda,Arc Reactor Cores,0.0,4.09,False
2026-01-13T16:00:00,Sokovia,Pym Particles,0.0,5.14,False
2026-01-13T16:00:00,Sanctum Sanctorum,Clean Water (L),1054.18,4.76,False
2026-01-13T16:00:00,Avengers Compound,Medical Kits,0.0,5.1,False
2026-01-13T17:00:00,New Asgard,Vibranium (kg),1127.73,4.5,False
2026-01-13T17:00:00,Wakanda,Arc Reactor Cores,0.0,6.19,False
2026-01-13T17:00:00,Sokovia,Pym Particles,0.0,5.92,False
2026-01-13T17:00:00,Sanctum Sanctorum,Clean Water (L),703.59,5.89,False
2026-01-13T17:00:00,Avengers Compound,Medical Kits,0.0,7.6,False
2026-01-13T17:00:00,New Asgard,Vibranium (kg),155.9,7.69,False
2026-01-13T17:00:00,Wakanda,Arc Reactor Cores,0.0,5.2,False
2026-01-13T17:00:00,Sokovia,Pym Particles,0.0,4.73,False
2026-01-13T17:00:00,Sanctum Sanctorum,Clean Water (L),853.23,5.4,False
2026-01-13T17:00:00,Avengers Compound,Medical Kits,0.0,5.23,False
2026-01-13T17:00:00,New Asgard,Vibranium (kg),190.27,7.57,False
2026-01-13T17:00:00,Wakanda,Arc Reactor Cores,0.0,2.88,False
2026-01-13T17:00:00,Sokovia,Pym Particles,51.25,2.45,False
2026-01-13T17:00:00,Sanctum Sanctorum,Clean Water (L),712.25,5.86,False
2026-01-13T17:00:00,Avengers Compound,Medical Kits,0.0,5.86,False
2026-01-13T17:00:00,New Asgard,Vibranium (kg),712.09,5.86,False
2026-01-13T17:00:00,Wakanda,Arc Reactor Cores,0.0,5.99,False
2026-01-13T17:00:00,Sokovia,Pym Particles,0.0,7.14,False
2026-01-13T17:00:00,Sanctum Sanctorum,Clean Water (L),183.95,7.59,False
2026-01-13T17:00:00,Avengers Compound,Medical Kits,0.0,3.97,False
2026-01-13T17:00:00,New Asgard,Vibranium (kg),771.43,5.67,False
2026-01-13T17:00:00,Wakanda,Arc Reactor Cores,0.0,3.59,False
2026-01-13T17:00:00,Sokovia,Pym Particles,0.0,4.91,False
2026-01-13T17:00:00,Sanctum Sanctorum,Clean Water (L),345.95,7.06,False
2026-01-13T17:00:00,Avengers Compound,Medical Kits,0.0,2.64,False
2026-01-13T18:00:00,New Asgard,Vibranium (kg),241.4,7.38,False
2026-01-13T18:00:00,Wakanda,Arc Reactor Cores,0.0,3.88,False
2026-01-13T18:00:00,Sokovia,Pym Particles,0.0,5.18,False
2026-01-13T18:00:00,Sanctum Sanctorum,Clean Water (L),123.32,7.77,False
2026-01-13T18:00:00,Avengers Compound,Medical Kits,159.81,2.09,False
2026-01-13T18:00:00,New Asgard,Vibranium (kg),1258.74,4.06,False
2026-01-13T18:00:00,Wakanda,Arc Reactor Cores,0.0,3.5,False
2026-01-13T18:00:00,Sokovia,Pym Particles,134.84,2.17,False
2026-01-13T18:00:00,Sanctum Sanctorum,Clean Water (L),368.81,6.96,False
2026-01-13T18:00:00,Avengers Compound,Medical Kits,0.0,5.22,False
2026-01-13T18:00:00,New Asgard,Vibranium (kg),177.72,7.59,False
2026-01-13T18:00:00,Wakanda,Arc Reactor Cores,0.0,3.0,False
2026-01-13T18:00:00,Sokovia,Pym Particles,0.0,6.9,False
2026-01-13T18:00:00,Sanctum Sanctorum,Clean Water (L),802.87,5.55,False
2026-01-13T18:00:00,Avengers Compound,Medical Kits,0.0,7.91,False
2026-01-13T18:00:00,New Asgard,Vibranium (kg),1759.21,2.42,False
2026-01-13T18:00:00,Wakanda,Arc Reactor Cores,0.0,5.5,False
2026-01-13T18:00:00,Sokovia,Pym Particles,0.0,3.49,False
2026-01-13T18:00:00,Sanctum Sanctorum,Clean Water (L),818.07,5.5,False
2026-01-13T18:00:00,Avengers Compound,Medical Kits,0.0,3.81,False
2026-01-13T18:00:00,New Asgard,Vibranium (kg),1600.17,2.94,False
2026-01-13T18:00:00,Wakanda,Arc Reactor Cores,0.0,7.73,False
2026-01-13T18:00:00,Sokovia,Pym Particles,0.0,3.9,False
2026-01-13T18:00:00,Sanctum Sanctorum,Clean Water (L),86.45,7.89,False
2026-01-13T18:00:00,Avengers Compound,Medical Kits,0.0,5.9,False
2026-01-13T19:00:00,New Asgard,Vibranium (kg),799.98,5.54,False
2026-01-13T19:00:00,Wakanda,Arc Reactor Cores,0.0,3.38,False
2026-01-13T19:00:00,Sokovia,Pym Particles,0.0,4.13,False
2026-01-13T19:00:00,Sanctum Sanctorum,Clean Water (L),1588.23,2.97,False
2026-01-13T19:00:00,Avengers Compound,Medical Kits,0.0,3.81,False
2026-01-13T19:00:00,New Asgard,Vibranium (kg),1397.21,3.59,False
2026-01-13T19:00:00,Wakanda,Arc Reactor Cores,0.0,2.71,False
2026-01-13T19:00:00,Sokovia,Pym Particles,0.0,5.97,False
2026-01-13T19:00:00,Sanctum Sanctorum,Clean Water (L),1679.87,2.67,False
2026-01-13T19:00:00,Avengers Compound,Medical Kits,0.0,5.8,False
2026-01-13T19:00:00,New Asgard,Vibranium (kg),1465.31,3.37,False
2026-01-13T19:00:00,Wakanda,Arc Reactor Cores,155.34,2.1,False
2026-01-13T19:00:00,Sokovia,Pym Particles,0.0,6.39,False
2026-01-13T19:00:00,Sanctum Sanctorum,Clean Water (L),1240.52,4.1,False
2026-01-13T19:00:00,Avengers Compound,Medical Kits,0.0,7.21,False
2026-01-13T19:00:00,New Asgard,Vibranium (kg),885.21,5.26,False
2026-01-13T19:00:00,Wakanda,Arc Reactor Cores,145.72,2.13,False
2026-01-13T19:00:00,Sokovia,Pym Particles,0.0,7.26,False
2026-01-13T19:00:00,Sanctum Sanctorum,Clean Water (L),1787.73,2.32,False
2026-01-13T19:00:00,Avengers Compound,Medical Kits,0.0,5.49,False
2026-01-13T19:00:00,New Asgard,Vibranium (kg),1746.13,2.46,False
2026-01-13T19:00:00,Wakanda,Arc Reactor Cores,0.0,7.58,False
2026-01-13T19:00:00,Sokovia,Pym Particles,0.0,6.43,False
2026-01-13T19:00:00,Sanctum Sanctorum,Clean Water (L),1540.17,3.13,False
2026-01-13T19:00:00,Avengers Compound,Medical Kits,0.0,6.68,False
2026-01-13T20:00:00,New Asgard,Vibranium (kg),1822.75,2.2,False
2026-01-13T20:00:00,Wakanda,Arc Reactor Cores,0.0,7.76,False
2026-01-13T20:00:00,Sokovia,Pym Particles,0.0,3.39,False
2026-01-13T20:00:00,Sanctum Sanctorum,Clean Water (L),1516.22,3.19,False
2026-01-13T20:00:00,Avengers Compound,Medical Kits,0.0,3.42,False
2026-01-13T20:00:00,New Asgard,Vibranium (kg),1112.94,4.5,False
2026-01-13T20:00:00,Wakanda,Arc Reactor Cores,0.0,2.7,False
2026-01-13T20:00:00,Sokovia,Pym Particles,167.53,2.05,False
2026-01-13T20:00:00,Sanctum Sanctorum,Clean Water (L),646.93,6.02,False
2026-01-13T20:00:00,Avengers Compound,Medical Kits,0.0,4.66,False
2026-01-13T20:00:00,New Asgard,Vibranium (kg),1359.88,3.7,False
2026-01-13T20:00:00,Wakanda,Arc Reactor Cores,157.54,2.09,False
2026-01-13T20:00:00,Sokovia,Pym Particles,0.0,4.63,False
2026-01-13T20:00:00,Sanctum Sanctorum,Clean Water (L),1755.98,2.42,False
2026-01-13T20:00:00,Avengers Compound,Medical Kits,0.0,7.12,False
2026-01-13T20:00:00,New Asgard,Vibranium (kg),733.73,5.73,False
2026-01-13T20:00:00,Wakanda,Arc Reactor Cores,0.0,2.67,False
2026-01-13T20:00:00,Sokovia,Pym Particles,0.0,5.54,False
2026-01-13T20:00:00,Sanctum Sanctorum,Clean Water (L),148.17,7.64,False
2026-01-13T20:00:00,Avengers Compound,Medical Kits,0.0,7.07,False
2026-01-13T20:00:00,New Asgard,Vibranium (kg),233.37,7.36,False
2026-01-13T20:00:00,Wakanda,Arc Reactor Cores,0.0,5.71,False
2026-01-13T20:00:00,Sokovia,Pym Particles,0.0,6.81,False
2026-01-13T20:00:00,Sanctum Sanctorum,Clean Water (L),1447.36,3.42,False
2026-01-13T20:00:00,Avengers Compound,Medical Kits,0.0,6.6,False
2026-01-13T21:00:00,New Asgard,Vibranium (kg),1414.02,3.51,False
2026-01-13T21:00:00,Wakanda,Arc Reactor Cores,0.0,5.73,False
2026-01-13T21:00:00,Sokovia,Pym Particles,0.0,5.36,False
2026-01-13T21:00:00,Sanctum Sanctorum,Clean Water (L),1027.89,4.76,False
2026-01-13T21:00:00,Avengers Compound,Medical Kits,0.0,7.75,False
2026-01-13T21:00:00,New Asgard,Vibranium (kg),226.44,7.36,False
2026-01-13T21:00:00,Wakanda,Arc Reactor Cores,0.0,6.37,False
2026-01-13T21:00:00,Sokovia,Pym Particles,0.0,5.23,False
2026-01-13T21:00:00,Sanctum Sanctorum,Clean Water (L),417.67,6.74,False
2026-01-13T21:00:00,Avengers Compound,Medical Kits,84.72,2.31,False
2026-01-13T21:00:00,New Asgard,Vibranium (kg),502.73,6.46,False
2026-01-13T21:00:00,Wakanda,Arc Reactor Cores,0.0,3.45,False
2026-01-13T21:00:00,Sokovia,Pym Particles,0.0,7.79,False
2026-01-13T21:00:00,Sanctum Sanctorum,Clean Water (L),1722.33,2.52,False
2026-01-13T21:00:00,Avengers Compound,Medical Kits,0.0,3.71,False
2026-01-13T21:00:00,New Asgard,Vibranium (kg),1169.98,4.3,False
2026-01-13T21:00:00,Wakanda,Arc Reactor Cores,0.0,4.68,False
2026-01-13T21:00:00,Sokovia,Pym Particles,0.0,6.19,False
2026-01-13T21:00:00,Sanctum Sanctorum,Clean Water (L),1409.62,3.53,False
2026-01-13T21:00:00,Avengers Compound,Medical Kits,0.0,4.83,False
2026-01-13T21:00:00,New Asgard,Vibranium (kg),119.81,7.7,False
2026-01-13T21:00:00,Wakanda,Arc Reactor Cores,0.0,2.85,False
2026-01-13T21:00:00,Sokovia,Pym Particles,0.0,5.52,False
2026-01-13T21:00:00,Sanctum Sanctorum,Clean Water (L),1798.42,2.27,False
2026-01-13T21:00:00,Avengers Compound,Medical Kits,0.0,4.08,False
